Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2021-04-19,392.2445983886719,393.6899724622035,390.90315517252697,393.2365398616549,78498500
2021-04-20,389.372802734375,392.13128077165067,387.8801767242382,391.0165537405549,81851800
2021-04-21,393.05706787109375,393.26490076751844,388.607558428953,388.74928495396665,66793000
2021-04-22,389.46728515625,393.72784572639597,388.390353688041,392.8870867274031,97582800
2021-04-23,393.6900329589844,395.1165238365768,389.95852540523697,390.0340879070593,73209200
2021-04-26,394.5118103027344,395.08808595056274,393.756070154044,394.35122921521605,52182400
2021-04-27,394.42681884765625,395.0125506572933,393.2742963023071,394.81414507015336,51303100
2021-04-28,394.3134765625,395.83444197688635,393.84113171064513,394.70080280057795,51238900
2021-04-29,396.8263854980469,397.44988421054643,393.4066131173795,397.07201406560114,78544300
2021-04-30,394.2189636230469,395.3903983462814,393.312069667671,394.530727339658,85527000
2021-05-03,395.0691833496094,396.6184592280715,394.56849903875036,396.23113305104664,68128300
2021-05-04,392.6319274902344,393.55773377252143,388.90042048262796,393.0570493859964,101591200
2021-05-05,392.7547302246094,394.5307514165997,392.18791065679363,394.29457899914655,60162200
2021-05-06,395.89111328125,396.0233548457596,390.79922203998234,392.830299097159,74321400
2021-05-07,398.77239990234375,399.4336942048827,395.976126544328,396.66576038385347,67733800
2021-05-10,394.8235778808594,399.3580764766717,394.7007636188261,399.1313601957728,81852400
2021-05-11,391.2999572753906,392.3013261654376,387.37950033835995,390.2513654268045,116888000
2021-05-12,382.9866943359375,389.76956016414624,381.654678261655,388.48479587753445,134811000
2021-05-13,387.5872802734375,389.54279482771057,384.50758269499636,384.554834476722,106394000
2021-05-14,393.5388488769531,394.39852002104016,390.3269094479354,390.3552489876463,82201600
2021-05-17,392.5374755859375,393.35937988752505,390.4969422609501,392.4146901350111,65129200
2021-05-18,389.155517578125,393.047634931978,388.99490762746933,392.80200635908517,59810200
2021-05-19,388.1352233886719,388.31471675056866,382.9110901363064,384.41317223420964,106467100
2021-05-20,392.31072998046875,393.58606681707323,388.90041406674004,389.02319950849915,78022200
2021-05-21,391.98956298828125,395.0692607659023,391.52667424120676,393.81280726721025,76578700
2021-05-24,395.985595703125,397.0719830962271,394.01116885271523,394.2567974011119,51376700
2021-05-25,395.1070556640625,397.4404406405966,394.5213525964511,397.08145390118443,57451400
2021-05-26,395.89111328125,396.40122495389744,394.653572100055,395.7021638123605,43088600
2021-05-27,396.0989685058594,397.4498679127247,395.8155442865395,396.93030008843584,56707700
2021-05-28,396.8074951171875,397.9505616552204,396.571322677036,397.6860496754365,58520200
2021-06-01,396.4580078125,399.3393003651333,396.01400242334324,399.19760265149745,54216600
2021-06-02,397.0814208984375,397.93166471780813,396.09896433813253,397.1192165598777,49097100
2021-06-03,395.6076965332031,396.76021912400967,393.2554283982984,394.73859815107204,58138800
2021-06-04,399.2258605957031,399.52816820943485,395.67381820845765,397.47817893901515,55938800
2021-06-07,398.8385925292969,399.39595605671576,397.89390272086246,399.21646268674164,51555000
2021-06-08,398.92364501953125,399.8021996968463,397.0720609101083,399.7077249420533,47134300
2021-06-09,398.3284912109375,399.84945694380525,398.1017748600595,399.77386560708067,48436300
2021-06-10,400.1799621582031,401.14356403618405,398.2339038178647,399.56591966181975,51020100
2021-06-11,400.84130859375,400.9546667518774,399.43373008092857,400.737406558681,45570800
2021-06-14,401.7387390136719,401.84264103933157,399.69820586323766,400.95463044155997,42358500
2021-06-15,401.00189208984375,401.9276695399214,400.1138814702221,401.88990270946545,51508500
2021-06-16,398.762939453125,401.37029214615194,396.6940956162795,401.14357585272023,80386100
2021-06-17,398.6307373046875,399.62265001616277,396.12731521839567,398.34734190987837,90949700
2021-06-18,393.2530517578125,396.011067236908,393.0445389152595,395.309719004667,118676300
2021-06-21,398.88287353515625,399.07244119817864,394.2103227736953,395.03488715231026,72822000
2021-06-22,401.01531982421875,401.85885819780464,398.14354659358435,398.87335595589127,57700300
2021-06-23,400.531982421875,401.90624657749316,400.4466856610955,401.09116935851483,49445400
2021-06-24,402.90142822265625,403.3279120211782,402.446483246939,402.7024024500127,45110300
2021-06-25,404.3325500488281,404.78749501687327,403.3279052195268,403.65963411764557,58129500
2021-06-28,405.1476745605469,405.3182680848234,403.65019430751784,404.8633520200861,53159600
2021-06-29,405.3656311035156,406.1807082483046,404.8253894104579,405.53622460954705,35970500
2021-06-30,405.7068176269531,406.3892205742152,404.8727663665263,404.9011986174973,64827900
2021-07-01,407.9531555175781,408.1142909298514,406.40826866775933,406.47462024481104,53441000
2021-07-02,411.0712890625,411.431450218518,408.0383804134689,409.1283509405635,57697700
2021-07-06,410.322509765625,411.34612866565885,407.5550075448553,411.1281287885875,68710400
2021-07-07,411.77264404296875,412.05699550322964,408.97670935614946,411.01443133019495,63549500
2021-07-08,408.41748046875,409.18518016186755,405.19500446055105,406.38921683827084,97595200
2021-07-09,412.7773132324219,413.0806099049922,408.2184917799615,409.9434590657472,76238600
2021-07-12,414.2558288574219,414.51174806709076,412.2560261724641,412.6919970412863,52889600
2021-07-13,412.8436279296875,414.97613365904596,412.5782505958813,413.45967935559906,52911300
2021-07-14,413.459716796875,415.0520098678641,412.19918157813646,414.559145543335,64130400
2021-07-15,412.0475158691406,412.786783400803,410.1235228749447,412.1043803774253,55126400
2021-07-16,408.8155517578125,413.2890759376285,408.41750022861953,413.2416984921396,75874700
2021-07-19,402.7782287597656,408.8819367135208,399.934887623195,403.93452197892947,147987000
2021-07-20,408.5502014160156,409.83919775159154,402.64551933532135,403.4511384295611,99608200
2021-07-21,411.8579406738281,412.00013086589416,408.50281905070426,409.76335419318394,64724400
2021-07-22,412.7204284667969,412.96686061666145,411.0428676381586,412.03802544898514,47878500
2021-07-23,416.96649169921875,417.30767874352284,413.98098936571364,414.6728505135396,63766600
2021-07-26,417.9901428222656,417.99962988286927,416.3220688220358,416.36944627712376,43719200
2021-07-27,416.08502197265625,416.9664506743468,413.22270707079593,416.9380184234522,67397100
2021-07-28,415.91448974609375,417.30772819000805,414.4738738483994,416.72010892810596,52472400
2021-07-29,417.639404296875,418.7293459115925,416.84327227593457,416.85275933507603,47435300
2021-07-30,415.6112060546875,417.08025415315643,414.90982886745036,415.04253201129313,68951200
2021-08-02,414.7392578125,417.9048411527636,414.37909660136233,417.3456541390369,58783300
2021-08-03,418.11334228515625,418.2365583722427,413.3270625530231,415.5448653486864,58053900
2021-08-04,416.056640625,418.0848755928648,415.8196955305695,416.8148533575928,46732200
2021-08-05,418.69146728515625,418.7767640479432,416.90963555415453,417.2318774104478,38969700
2021-08-06,419.3833312988281,419.8098440396247,418.7293605223864,419.0137119909047,46930000
2021-08-09,419.0421447753906,419.67714143369057,418.2649579206708,419.35489957479837,41222600
2021-08-10,419.5633850097656,420.2837073084507,418.80517232354134,419.49703344563204,43339300
2021-08-11,420.60595703125,420.7007408497949,419.50652836884217,420.6438763434601,44034300
2021-08-12,421.86651611328125,422.00870631115447,419.5444715088346,420.4543325858276,38909400
2021-08-13,422.6342468261719,422.6531920214617,421.82862770494086,422.3214630981357,39470300
2021-08-16,423.62945556640625,423.76212979729854,419.7435496919455,421.3168688088819,73740000
2021-08-17,420.8524169921875,421.7243587629291,417.82899520171395,421.041955717845,92673900
2021-08-18,416.24615478515625,421.41156910853516,415.9997515697818,419.82876324459136,89351900
2021-08-19,416.8906555175781,418.1038421461127,413.34596622470747,413.48812749400093,92812200
2021-08-20,420.2078552246094,420.53958411069095,416.74846295309345,417.24132721491486,72008700
2021-08-23,423.9042663574219,424.82361449239914,420.28373832697827,421.9139217542382,54973000
2021-08-24,424.5771484375,425.1173901582532,424.05588083436186,424.5771484375,38744700
2021-08-25,425.4681396484375,425.9894073439551,424.38765601544685,424.7667913474214,40529700
2021-08-26,422.95648193359375,425.42068778416706,422.8616981107343,425.1837426889995,57829600
2021-08-27,426.7381591796875,427.1172655851708,423.71473714831734,423.7716016629416,77235100
2021-08-30,428.6146545410156,429.4107864460952,427.17401011128976,427.42044222141794,48357400
2021-08-31,427.9797668457031,428.8611957825022,427.37320235684,428.5200086807603,59300200
2021-09-01,428.2071533203125,429.44874327289796,427.97020823128537,428.9274756466226,48721400
2021-09-02,429.5245361328125,430.3396132687179,428.31137856321425,429.6477521938117,42501000
2021-09-03,429.4202880859375,429.94158460833404,427.9701853754926,428.3777528890635,47170500
2021-09-07,427.8849182128906,429.16442749859254,427.20251518878035,429.0696436766958,51671500
2021-09-08,427.3636474609375,428.08396979334424,425.4206803600933,427.344702266281,56181900
2021-09-09,425.5344543457031,428.9369825103565,425.28802218606927,427.16463779043585,57970400
2021-09-10,422.17926025390625,427.91331951437127,422.0560441867494,427.4868357326276,89948200
2021-09-13,423.259765625,425.47759725244043,420.9187468395576,425.21221989280974,83738600
2021-09-14,420.9755859375,424.92781356629735,420.0751830885629,424.7193007446466,78197100
2021-09-15,424.4918212890625,424.9941436625821,420.2836746820856,421.4020484308337,78792200
2021-09-16,423.8189392089844,424.9467711818383,420.83340805626517,423.96110047245674,77786700
2021-09-17,419.6905517578125,423.465295812718,419.32923671217696,423.03744564022395,118425000
2021-09-20,412.6925048828125,415.08855261540714,407.7672521297652,413.491187460344,166445500
2021-09-21,412.3027038574219,416.3721987017361,411.7702487575398,415.06006684251713,92526100
2021-09-22,416.3245849609375,418.38786996044666,412.416742264805,414.6036090609433,102350100
2021-09-23,421.3829040527344,423.0088213701685,417.97899330942,418.21669746519007,76396000
2021-09-24,422.0770568847656,422.79968688281105,419.50984011448503,419.72853840774184,62094800
2021-09-27,420.8695373535156,422.2101634274847,420.1659132318829,421.0311599506328,61371100
2021-09-28,412.3882141113281,418.39738252936206,411.64657825709514,418.0645908860193,130436300
2021-09-29,413.08233642578125,415.54494825344585,412.51184058933075,413.7859315146501,82329200
2021-09-30,408.0335388183594,415.2882466877489,407.6912296789132,414.5751340819144,140506000
2021-10-01,412.8826904296875,414.5846606777998,406.2174841914787,409.7830472992792,129240100
2021-10-04,407.55810546875,412.616428523891,405.3902154237439,411.70365256894723,128570000
2021-10-05,411.7987365722656,414.07117349594563,408.27121458573873,409.07938560276403,90682500
2021-10-06,413.51019287109375,413.71937371377385,406.5121956189314,408.15709000231993,113032200
2021-10-07,417.08526611328125,419.9567221633221,416.64789854648825,416.8285560447204,72437500
2021-10-08,416.3245849609375,418.25477071152955,415.68755402334733,417.86493238382053,74557400
2021-10-11,413.310546875,418.6066032837989,413.24398273665867,415.6590654734887,65233300
2021-10-12,412.2931823730469,414.65121851849034,411.49449973103214,414.24237425233275,71181200
2021-10-13,413.77642822265625,414.60363415633805,410.31547032522775,413.3295431874159,72974000
2021-10-14,420.7364501953125,420.8885843711637,417.00923542852627,417.48464384682603,70236800
2021-10-15,423.940673828125,424.3115063009806,422.2482211173073,422.87576367524537,66260200
2021-10-18,425.1957092285156,425.53798930193824,421.4684951126115,422.13407838865146,62213200
2021-10-19,428.4760437011719,428.54257881630946,426.2225837898345,426.84063784671616,46996800
2021-10-20,430.1589660644531,430.4632343578258,428.8278285517246,428.941921907584,49571600
2021-10-21,431.28094482421875,431.5091315476154,429.11308390208166,429.5504514607996,41305400
2021-10-22,430.8341064453125,432.3078899044283,428.8659086931158,430.8436238986918,58845100
2021-10-25,433.1445617675781,433.4773534356401,430.1400063520101,431.93703493294555,45214500
2021-10-26,433.5344543457031,435.94001987959456,433.15413339890125,434.71348700240566,56075100
2021-10-27,431.61370849609375,434.67533924190803,431.53762691547786,434.0002675512029,72438000
2021-10-28,435.77838134765625,435.8544339275883,433.04954165779543,433.0590300948949,51437900
2021-10-29,436.6625671386719,436.957317992765,433.1540512131141,433.4488020672072,70162400
2021-11-01,437.4136962890625,438.0412387550335,435.6641971490622,437.6608888847811,48433600
2021-11-02,439.1822204589844,439.4960062139577,437.45172713041956,437.5848553941349,48908400
2021-11-03,441.8635559082031,442.2724001417978,438.1648648671922,438.61174989498437,52509800
2021-11-04,443.94586181640625,444.0314318437602,442.12028084964794,442.472078412089,52847100
2021-11-05,445.4861755371094,447.50190242626013,443.95537448102544,446.1992881073254,66390600
2021-11-08,445.86651611328125,447.1025953661768,445.17243841828224,446.5986636216514,50405200
2021-11-09,444.39276123046875,446.4750523466281,442.9665360285309,446.2373481463051,51149100
2021-11-10,440.81768798828125,444.39276850498163,439.31541018496387,442.68128082466427,69429700
2021-11-11,440.9602355957031,442.4054955014499,440.9412297083303,442.3294139187148,34848500
2021-11-12,444.2881164550781,444.84909483554316,441.2835321504168,442.2438663189304,53466700
2021-11-15,444.44024658203125,445.75237828092077,443.29928394310963,445.5907556899695,46980500
2021-11-16,446.1992492675781,447.3497293227274,444.09795253490535,444.17400510179345,48857500
2021-11-17,445.1153259277344,446.11367181585166,444.48778344902973,445.93301432880236,47858300
2021-11-18,446.62713623046875,446.89336374419054,443.40385370902254,446.1612163189886,50625600
2021-11-19,445.8284912109375,447.7776539915212,445.45765874099584,446.5130514324448,57315600
2021-11-22,444.5733337402344,450.2497101192712,444.36415292328115,447.73005188093936,72762000
2021-11-23,445.1628723144531,446.02811899193205,441.60682714800225,444.24057895640397,73206500
2021-11-24,446.35137939453125,446.47499020415466,442.3104085514819,443.1376144108113,61858800
2021-11-26,436.3963928222656,441.083912735613,435.2554010426323,439.6006408320655,112669600
2021-11-29,441.7494812011719,443.6130739628271,439.0206416888775,441.24554946911013,86268800
2021-11-30,433.15411376953125,441.20753349918743,432.90689210783074,439.2773764904249,148559600
2021-12-01,428.3429870605469,441.8160744708106,428.1433236485039,438.9351006019674,131939200
2021-12-02,434.903564453125,436.49144115207093,428.1622773511272,428.5616331431633,127637800
2021-12-03,431.1193542480469,437.6609492763742,426.8406787668963,436.58655069618374,137331600
2021-12-06,436.2252502441406,438.12688385480993,431.252467906255,433.6960740599553,98977500
2021-12-07,445.24847412109375,445.81896998414595,436.09210401981215,441.5688178785133,95484700
2021-12-08,446.427490234375,446.883892741032,443.86979073969735,445.64784251669647,72238800
2021-12-09,443.41339111328125,446.5320688500467,443.2137277231615,445.1248496332703,61272600
2021-12-10,447.5874938964844,447.7396280674142,443.5655573784158,446.1517802509696,77159800
2021-12-13,443.62255859375,447.41630797487454,443.3372961712615,447.0645104354329,87724700
2021-12-14,440.5704040527344,442.8333523996285,437.61337809828905,440.31369399445657,97264100
2021-12-15,447.4544372558594,447.7016299176194,438.0793675685681,440.6275789035962,116899300
2021-12-16,443.50848388671875,449.6127111619842,441.93961303859857,449.3274777441211,116568600
2021-12-17,438.7882385253906,443.4349791298813,437.0612164345751,440.3912155292583,135511600
2021-12-20,434.1224060058594,434.52313567976995,430.4584462515728,433.6453274578758,107134800
2021-12-21,441.8319396972656,441.9750574240739,435.3913799238441,437.5859293844004,69806300
2021-12-22,446.24981689453125,446.36431110820615,441.3740580927,441.5744520852002,58890200
2021-12-23,449.0264587402344,450.54356544604246,447.15631847074775,447.2612618032698,56439700
2021-12-27,455.38104248046875,455.4287386896789,450.37171753368233,450.41941374289246,56808600
2021-12-28,455.0088806152344,456.85994767395795,454.2360157124085,455.81991995433503,47274600
2021-12-29,455.59100341796875,456.62148041138266,454.1025204727222,455.1139248042726,54503000
2021-12-30,454.3314514160156,457.0412541047892,453.8639237516777,456.02029901217486,55329000
2021-12-31,453.1864929199219,454.99938576565216,452.90980829890117,453.8353419422545,65237400
2022-01-03,455.81036376953125,455.94395973565906,452.12733147229653,454.4649988124684,72668200
2022-01-04,455.65777587890625,457.97640008982404,453.7780849614112,457.2512312733586,71178700
2022-01-05,446.9081726074219,456.0680879326196,446.81275105973447,455.28567200757817,104538900
2022-01-06,446.4882507324219,449.236227685704,444.09330722742516,446.44055452751496,86858900
2022-01-07,444.7231140136719,447.6905579683228,443.3491253527669,446.4978615000766,85111600
2022-01-10,444.1697082519531,444.389145762566,435.66816447394604,441.4885289655664,119362000
2022-01-11,448.21533203125,448.31075357226626,440.8683101514859,443.90255209183425,74303100
2022-01-12,449.4271240234375,451.5072088965817,447.4424898147318,449.9710006281913,67605400
2022-01-13,443.234619140625,451.2018371563382,442.19459134272347,450.5434663942206,91173100
2022-01-14,443.4159240722656,443.7689575684762,438.8168794946931,440.0477504051449,95890900
2022-01-18,435.5632019042969,438.8741284845824,434.43730342003215,438.66421274017995,109709100
2022-01-19,431.04046630859375,438.54012707476136,430.7637525987175,437.12799321448995,109357600
2022-01-20,426.26971435546875,437.71004946980986,424.1228607297277,432.9488145244408,122379700
2022-01-21,417.90179443359375,427.51968650800586,417.87317088141214,425.13429343097664,202271200
2022-01-24,419.6765441894531,420.1917972856983,401.4712356806785,412.2245779908159,251783900
2022-01-25,414.5527038574219,419.5620294475353,407.56826576046444,413.2073386332775,167997300
2022-01-26,413.51263427734375,423.6839530877649,409.1998252822503,420.51614433103884,186391100
2022-01-27,411.47076416015625,421.34629754508484,409.76284364392416,418.168966707125,149878300
2022-01-28,421.6898193359375,421.73751555226005,408.2075723811442,412.8447627607558,164457400
2022-01-31,429.284912109375,429.63794564957163,419.64791760567397,421.01235554913615,152251400
2022-02-01,432.1855163574219,432.83433626642204,426.45102225461,430.0195608726778,123155400
2022-02-02,436.3838195800781,437.1185101722649,432.2809259765389,434.61862286219315,117361000
2022-02-03,426.12664794921875,432.2046251763638,425.2774339913567,430.27723794947974,118024400
2022-02-04,428.1303405761719,432.02328907897765,423.4835706254172,425.8880653676078,118454400
2022-02-07,426.75634765625,430.3153352851843,425.4109825444908,428.9032013012466,84472900
2022-02-08,430.26763916015625,431.2027236750706,424.8098589501494,426.25064560346624,81012000
2022-02-09,436.5650939941406,436.88950394832347,434.15107743982577,434.3514422988808,92589900
2022-02-10,428.7219543457031,436.72731875164635,426.6991455790591,430.6493415610099,140103700
2022-02-11,420.2680358886719,430.9068819268008,418.817727552521,428.8077537391007,153214600
2022-02-14,418.8940734863281,421.3558153101049,415.3827820623974,419.75283824073216,123006300
2022-02-15,425.6495056152344,425.82124691183253,422.8633539566384,423.38815785433053,88482700
2022-02-16,426.12664794921875,427.519709427688,421.6802715210342,423.57903519420205,84863600
2022-02-17,417.0239562988281,426.09800086720514,416.41331081374534,422.90156832540976,102259100
2022-02-18,414.3236999511719,418.5506094455598,412.024177557699,417.28156403708914,132642900
2022-02-22,409.8773193359375,415.53546459791914,406.3373751245111,412.09097104969135,124391800
2022-02-23,402.6066589355469,413.3981749869801,402.03415876801796,412.82567481945114,132578000
2022-02-24,408.6654968261719,409.1044300817511,391.8151071349742,392.17766239338056,213942900
2022-02-25,417.6822814941406,417.76815214116806,408.24565355040596,409.9154285192575,121804500
2022-02-28,416.6136474609375,418.1116811978968,410.9555024630074,412.2245186798255,145615000
2022-03-01,410.2685546875,417.12894780919123,407.53009885465707,415.096588158927,137785900
2022-03-02,417.81591796875,419.5620128646921,411.78563736539417,412.54895149200513,117726500
2022-03-03,415.7358093261719,420.88825218251793,413.91336565066376,420.2776067398688,105501700
2022-03-04,412.3581237792969,413.5030949310613,408.2647812992154,411.95736494911114,113978200
2022-03-07,400.2021179199219,412.48211552013856,400.13531993238763,411.7664976728666,137896600
2022-03-08,397.1679382324219,407.62549308949895,396.08973592731866,400.38344336766914,164772700
2022-03-09,407.8163757324219,409.8201118893059,403.43679721272144,405.6504491406804,116990800
2022-03-10,405.9747619628906,406.88119371123713,401.16580216106024,403.15043606102665,93972700
2022-03-11,400.8128356933594,409.1139861459758,400.2975826345479,408.49378976848914,95636300
2022-03-14,397.883544921875,405.08741999905317,396.7290228847727,401.59523033702686,95729200
2022-03-15,406.6332092285156,407.2724782814784,399.23849051948713,400.5265795158824,106219100
2022-03-16,415.64996337890625,415.70721048260174,405.3259752734907,410.1826611460115,144954800
2022-03-17,420.85015869140625,420.85015869140625,413.33139466222354,413.71305175070313,102676900
2022-03-18,425.4595642089844,425.7849819569524,418.47259016532246,419.2191436363138,106345500
2022-03-21,425.33514404296875,427.3163629142222,421.78420302690944,425.287270453059,88349800
2022-03-22,430.312255859375,431.2597968066884,426.74218211444935,426.74218211444935,74650400
2022-03-23,424.7704772949219,429.2593791208495,424.684339871641,427.7471401193155,79426100
2022-03-24,431.1736145019531,431.1831950629387,425.6893275182375,426.81872377149887,64736900
2022-03-25,433.279296875,433.55687026463494,429.20195028908876,431.81490227441645,77101300
2022-03-28,436.3612365722656,436.3612365722656,430.7620703403764,432.67631320878104,68529800
2022-03-29,441.75933837890625,442.2570601645087,437.576722838347,440.2949439117009,86581500
2022-03-30,439.0316162109375,441.42441981093384,436.8972248844906,440.6012801838404,79666900
2022-03-31,432.27435302734375,439.08905319343927,431.81492420830403,438.25636219126596,121699900
2022-04-01,433.4994201660156,434.0162446710411,429.88150258570784,433.87268230853397,89048800
2022-04-04,437.21307373046875,437.31837228036255,432.8677633078613,433.70045430935147,59601000
2022-04-05,431.6904602050781,438.19887398615793,430.5323514994475,435.7008011737199,74214500
2022-04-06,427.373779296875,429.6804450644482,424.45457110471835,427.72793870262933,106898000
2022-04-07,429.5273742675781,431.365060267896,424.512067313774,426.4837351257975,78097200
2022-04-08,428.3787841796875,431.30757299996617,426.81867179842965,428.7616268551377,79272700
2022-04-11,421.0568542480469,425.91901805158534,420.54958108030155,425.0671659951493,89770500
2022-04-12,419.4967041015625,426.63682084394617,417.9270111441943,424.0812941127757,84363600
2022-04-13,424.3014831542969,425.06716858645797,419.06602795684586,419.2478833585638,74070400
2022-04-14,419.0181884765625,425.6606133703745,418.912889933217,424.53118791252734,97869500
2022-04-18,419.19049072265625,420.8941657682062,416.93166886832614,418.08022631412507,66002500
2022-04-19,425.9573059082031,426.68469829277234,418.91287738297694,419.0851522207149,77821000
2022-04-20,425.6414489746094,428.378831363182,424.4642083481592,427.75670829592406,65224400
2022-04-21,419.276611328125,430.7142241013014,418.3577829337673,429.30725443070924,85417300
2022-04-22,407.77197265625,419.2956922423888,407.19769402624064,418.1758766624438,132471800
2022-04-25,410.1361083984375,410.3083832436051,400.8807314293421,405.5036442378666,119647700
2022-04-26,398.2581787109375,407.7719667682054,398.2294662403028,407.5709502647388,103996300
2022-04-27,399.3779602050781,404.7857184551526,397.2148861140699,399.34924773689283,122030000
2022-04-28,409.4660949707031,411.21764345200137,399.69389386588324,404.18279547184125,105449100
2022-04-29,394.333984375,407.60925242796685,393.5778503526472,405.42701698376715,145491100
2022-05-02,396.70770263671875,398.08595983894696,387.65331283699174,394.4010364747816,158312500
2022-05-03,398.5261535644531,400.9668010855899,395.6356286752541,397.2149021161314,100028200
2022-05-04,410.6624755859375,411.2367542258444,395.9706573260259,399.19615153525416,144247900
2022-05-05,396.06640625,406.7765971082307,391.88379038376684,406.3458807923875,172929100
2022-05-06,393.70233154296875,397.0139635629779,388.3328942587379,393.4726317431385,151770800
2022-05-09,381.0970458984375,388.9837169953362,379.4986402866201,387.7298902809223,155586100
2022-05-10,381.97760009765625,388.66786975846736,377.8907019773014,387.14605014162754,132497200
2022-05-11,375.909423828125,386.71533243954747,375.15328975571026,381.001316604722,142361000
2022-05-12,375.51702880859375,378.8286608701771,368.6353231983451,372.67437691389415,125090800
2022-05-13,384.49481201171875,385.89220108458835,378.6467850380676,379.6996244254463,104174400
2022-05-16,382.9347229003906,386.6483588529305,380.55149980270585,382.82945355971924,78622400
2022-05-17,390.8117980957031,391.05107843409303,385.3179016641324,389.0985426943039,83029700
2022-05-18,375.0575866699219,386.4856187934089,373.80375994293706,386.1984940502169,117674500
2022-05-19,372.760498046875,377.23984846720896,370.51125688018453,371.95651956348877,98510700
2022-05-20,372.9231872558594,380.00587923277953,364.2229578998327,376.38796178562956,131432200
2022-05-23,379.9006652832031,380.6759313342398,373.64108271462095,375.9860127818078,76414900
2022-05-24,377.00048828125,378.2064411464474,370.36761608206837,375.7275007120144,91448800
2022-05-25,380.33135986328125,382.32218890935917,375.08635281867726,375.4883274853653,91472900
2022-05-26,387.9308776855469,389.58670824579576,381.36503881068194,381.57560668996774,82168300
2022-05-27,397.4542236328125,397.56907352208646,390.21838851829534,390.4193758245248,84768700
2022-05-31,395.22412109375,398.6027583682408,392.4484749570084,395.8175316708917,95937000
2022-06-01,392.0273132324219,398.39216409196325,389.4813670468005,397.3680664907555,86585800
2022-06-02,399.492919921875,399.54076430883373,389.5867074721466,391.8646611047075,79609600
2022-06-03,392.9366455078125,396.2865705593361,391.95081158958243,394.71687737200284,71874300
2022-06-06,394.133056640625,398.7463599076249,392.9462061607116,396.99484047691567,57508900
2022-06-07,397.9136962890625,398.3731251395839,390.1322935619775,390.60130297470704,59272400
2022-06-08,393.58740234375,397.99016594394857,392.7834239972999,396.18119275766884,64350000
2022-06-09,384.226806640625,394.08514510729896,384.226806640625,391.78805965195056,86289800
2022-06-10,373.0859680175781,378.8095653943306,373.0381236237535,377.9481618422655,132893900
2022-06-13,358.9205322265625,365.4385267550747,357.293414130191,363.5625769518316,170004900
2022-06-14,357.8389587402344,361.73444969159317,354.699601842966,360.6911909126714,104011800
2022-06-15,362.9404602050781,367.4389134287406,356.16402408132404,361.17933105894053,125666800
2022-06-16,350.928466796875,355.0345247438989,348.46865841024385,354.62296965605566,134473300
2022-06-17,351.6850280761719,355.06866722021977,348.1380212112785,351.3486120189523,111113900
2022-06-21,360.5382995605469,361.94172512459573,357.4045955732984,357.4815124819946,76811900
2022-06-22,359.8846435546875,364.0468690767001,355.837734722438,356.26068970412297,90059400
2022-06-23,363.4123840332031,364.15254047647903,358.44270772012106,362.0474171549332,79292100
2022-06-24,374.9666748046875,374.97629675059903,366.59414443678344,366.6229809393172,98050300
2022-06-27,373.534423828125,376.1970920902603,372.4289854185484,375.89910511033617,66009600
2022-06-28,365.90203857421875,377.92735881386756,365.7866925642309,375.1108861742609,86548900
2022-06-29,365.6040344238281,367.45925111275926,363.75843968034417,366.4595661830386,65676000
2022-06-30,362.6337890625,365.91167520884255,358.12549653489356,361.66291121412695,112508300
2022-07-01,366.46917724609375,366.91137606613574,359.3174312507828,361.9705068302307,74839700
2022-07-05,367.1612548828125,367.1804987732208,358.45227973550385,361.3168325624548,81438000
2022-07-06,368.4013366699219,370.9198225231262,364.89275837820134,367.3054908243702,70426200
2022-07-07,373.91888427734375,374.7263356291687,368.4204999276034,370.1988290247507,64525900
2022-07-08,373.611328125,375.50500334317223,370.7179385982737,372.2655464524384,72397800
2022-07-11,369.3433532714844,371.8810535124731,368.6416259261286,370.90058308632763,58366900
2022-07-12,366.0750732421875,371.19858364143073,364.30636589794364,368.7858219336144,62219200
2022-07-13,364.152587890625,367.12289466663265,360.1441669049135,360.5671218804846,84224600
2022-07-14,363.2682189941406,364.3640354607223,356.66439568558775,359.1348010423068,89704800
2022-07-15,370.2084655761719,370.3238115830979,365.79630480005216,367.7284090864627,79060400
2022-07-18,367.1517028808594,374.0150547552047,365.911674555524,373.3325712797977,63203600
2022-07-19,377.0718078613281,377.6485672171722,370.45839249794153,371.1216320216828,78506000
2022-07-20,379.4749450683594,380.9072361713655,375.8798577308148,377.26406844226284,71843800
2022-07-21,383.3392639160156,383.38731497885783,376.45666787635133,378.88864422727045,64903900
2022-07-22,379.7825927734375,384.675381819805,377.53325747129935,383.464219324932,72197300
2022-07-25,380.2439880371094,381.1091124451077,377.97540895048166,380.41700705166886,53631500
2022-07-26,375.74530029296875,378.79246480437615,374.8417174784014,378.5809873512817,52946400
2022-07-27,385.5020446777344,387.2707518773726,378.7828465059742,379.08083346522193,82342100
2022-07-28,390.3371887207031,391.0388867502387,382.7240291170594,386.31914611595874,73966600
2022-07-29,396.0278015136719,397.0275158449995,391.01004463526397,391.7886595530168,87003700
2022-08-01,394.8550720214844,397.39280165613854,392.5769002520845,393.2978421707656,69997500
2022-08-02,392.25006103515625,396.9986672958745,391.05811316467975,393.26898989253783,63435400
2022-08-03,398.3925476074219,399.57487367334056,394.1149468164302,394.40331187270203,67820600
