Date,Gold_Price,SPY_Open,SPY_Close,Sensex_Open,Sensex_Close
2021-06-03,1871.199951171875,394.738598151072,395.6076965332031,52121.58,52232.43
2021-06-04,1889.800048828125,397.4781789390152,399.2258605957031,52367.52,52100.05
2021-06-07,1896.800048828125,399.2164626867416,398.8385925292969,52231.38,52328.51
2021-06-08,1892.199951171875,399.7077249420533,398.9236450195313,52428.72,52275.57
2021-06-09,1893.199951171875,399.7738656070807,398.3284912109375,52401.41,51941.64
2021-06-10,1894.199951171875,399.56591966181975,400.1799621582031,52143.9,52300.47
2021-06-11,1877.4000244140625,400.737406558681,400.84130859375,52477.19,52474.76
2021-06-14,1864.0,400.95463044156,401.7387390136719,52492.34,52551.53
2021-06-15,1854.5,401.8899027094655,401.00189208984375,52751.83,52773.05
2021-06-16,1859.5,401.1435758527202,398.762939453125,52782.21,52501.98
2021-06-17,1773.800048828125,398.3473419098784,398.6307373046875,52122.25,52323.33
2021-06-18,1767.9000244140625,395.309719004667,393.2530517578125,52568.07,52344.45
2021-06-21,1781.800048828125,395.0348871523103,398.88287353515625,51887.55,52574.46
2021-06-22,1776.300048828125,398.87335595589127,401.0153198242188,52885.04,52588.71
2021-06-23,1782.300048828125,401.0911693585148,400.531982421875,52912.35,52306.08
2021-06-24,1775.5999755859375,402.7024024500127,402.90142822265625,52514.57,52699.0
2021-06-25,1776.5999755859375,403.6596341176456,404.3325500488281,52877.16,52925.04
2021-06-28,1779.5999755859375,404.8633520200861,405.1476745605469,53126.73,52735.59
2021-06-29,1762.800048828125,405.5362246095471,405.3656311035156,52795.76,52549.66
2021-06-30,1770.800048828125,404.9011986174973,405.7068176269531,52651.09,52482.71
2021-07-01,1775.9000244140625,406.47462024481104,407.9531555175781,52638.5,52318.6
2021-07-02,1782.5999755859375,409.1283509405635,411.0712890625,52434.55,52484.67
2021-07-06,1793.5,411.1281287885875,410.322509765625,52874.85,52861.18
2021-07-07,1801.5,411.01443133019495,411.7726440429688,52919.71,53054.76
2021-07-08,1799.5999755859375,406.3892168382709,408.41748046875,53065.69,52568.94
2021-07-09,1810.0,409.9434590657472,412.7773132324219,52508.24,52386.19
2021-07-12,1805.5,412.6919970412863,414.2558288574219,52634.33,52372.69
2021-07-13,1809.4000244140625,413.4596793555991,412.8436279296875,52694.89,52769.73
2021-07-14,1824.300048828125,414.559145543335,413.459716796875,52801.44,52904.05
2021-07-15,1828.4000244140625,412.1043803774253,412.0475158691406,52968.89,53158.85
2021-07-16,1814.5,413.2416984921396,408.8155517578125,53244.4,53140.06
2021-07-19,1808.699951171875,403.9345219789295,402.7782287597656,52606.99,52553.4
2021-07-20,1810.9000244140625,403.4511384295611,408.5502014160156,52432.88,52198.51
2021-07-22,1805.0,412.03802544898514,412.7204284667969,52494.56,52837.21
2021-07-23,1801.4000244140625,414.6728505135396,416.9664916992188,52967.87,52975.8
2021-07-26,1798.699951171875,416.36944627712376,417.9901428222656,52985.26,52852.27
2021-07-27,1799.5,416.9380184234522,416.08502197265625,52995.72,52578.76
2021-07-28,1799.5,416.720108928106,415.91448974609375,52673.69,52443.71
2021-07-29,1831.199951171875,416.852759335076,417.639404296875,52693.53,52653.07
2021-07-30,1812.5999755859373,415.04253201129313,415.6112060546875,52792.36,52586.84
2021-08-02,1818.0999755859373,417.3456541390369,414.7392578125,52901.28,52950.63
2021-08-03,1810.0999755859373,415.5448653486864,418.11334228515625,53125.97,53823.36
2021-08-04,1810.5,416.8148533575928,416.056640625,54071.22,54369.77
2021-08-05,1805.0999755859373,417.2318774104478,418.69146728515625,54576.64,54492.84
2021-08-06,1760.0,419.0137119909047,419.3833312988281,54492.17,54277.72
2021-08-09,1723.4000244140625,419.3548995747984,419.0421447753906,54385.71,54402.85
2021-08-10,1728.800048828125,419.497033445632,419.5633850097656,54461.31,54554.66
2021-08-11,1750.4000244140625,420.6438763434601,420.60595703125,54730.65,54525.93
2021-08-12,1749.0,420.4543325858276,421.8665161132813,54641.22,54843.98
2021-08-13,1775.199951171875,422.3214630981357,422.6342468261719,54911.95,55437.29
2021-08-16,1786.9000244140625,421.3168688088819,423.6294555664063,55479.74,55582.58
2021-08-17,1785.0,421.041955717845,420.8524169921875,55565.64,55792.27
2021-08-18,1781.5999755859375,419.82876324459136,416.24615478515625,56073.31,55629.49
2021-08-20,1781.0,417.24132721491486,420.2078552246094,55159.13,55329.32
2021-08-23,1803.199951171875,421.9139217542382,423.9042663574219,55695.84,55555.79
2021-08-24,1805.5999755859373,424.5771484375,424.5771484375,55647.11,55958.98
2021-08-25,1788.199951171875,424.7667913474214,425.4681396484375,56067.06,55944.21
2021-08-26,1792.199951171875,425.1837426889995,422.95648193359375,55988.41,55949.1
2021-08-27,1816.5999755859373,423.7716016629416,426.7381591796875,55862.93,56124.72
2021-08-30,1809.0,427.42044222141794,428.6146545410156,56329.25,56889.76
2021-08-31,1815.0,428.5200086807603,427.9797668457031,56995.15,57552.39
2021-09-01,1813.0999755859373,428.9274756466226,428.2071533203125,57763.53,57338.21
2021-09-02,1808.699951171875,429.6477521938117,429.5245361328125,57423.65,57852.54
2021-09-03,1830.9000244140625,428.3777528890635,429.4202880859375,57983.45,58129.95
2021-09-07,1795.9000244140625,429.0696436766958,427.8849182128906,58418.69,58279.48
2021-09-08,1790.699951171875,427.344702266281,427.3636474609375,58350.56,58250.26
2021-09-09,1797.4000244140625,427.1646377904359,425.5344543457031,58172.98,58305.07
2021-09-13,1792.0,425.21221989280974,423.259765625,58262.11,58177.76
2021-09-14,1804.699951171875,424.7193007446466,420.9755859375,58482.62,58247.09
2021-09-15,1792.4000244140625,421.4020484308337,424.4918212890625,58354.11,58723.2
2021-09-16,1754.5999755859375,423.9611004724568,423.8189392089844,58881.04,59141.16
2021-09-17,1749.4000244140625,423.037445640224,419.6905517578125,59409.98,59015.89
2021-09-20,1761.800048828125,413.491187460344,412.6925048828125,58634.69,58490.93
2021-09-21,1776.0,415.06006684251713,412.3027038574219,58630.06,59005.27
2021-09-22,1776.699951171875,414.6036090609433,416.3245849609375,59166.15,58927.33
2021-09-23,1747.699951171875,418.21669746519007,421.3829040527344,59358.18,59885.36
2021-09-24,1749.699951171875,419.7285384077418,422.0770568847656,60158.76,60048.47
2021-09-27,1750.0,421.0311599506328,420.8695373535156,60303.79,60077.88
2021-09-28,1735.800048828125,418.0645908860193,412.3882141113281,60285.89,59667.6
2021-09-29,1721.5,413.7859315146501,413.0823364257813,59296.54,59413.27
2021-09-30,1755.300048828125,414.5751340819144,408.0335388183594,59549.57,59126.36
2021-10-01,1757.0,409.7830472992792,412.8826904296875,58889.77,58765.58
2021-10-04,1766.199951171875,411.7036525689472,407.55810546875,59143.0,59299.32
2021-10-05,1759.5999755859375,409.079385602764,411.7987365722656,59320.14,59744.88
2021-10-06,1760.5,408.15709000231993,413.51019287109375,59942.0,59189.73
2021-10-07,1757.9000244140625,416.8285560447204,417.0852661132813,59632.81,59677.83
2021-10-08,1756.300048828125,417.8649323838205,416.3245849609375,59960.39,60059.06
2021-10-11,1754.5999755859375,415.6590654734887,413.310546875,60099.68,60135.78
2021-10-12,1758.300048828125,414.2423742523328,412.2931823730469,60045.75,60284.31
2021-10-13,1793.699951171875,413.3295431874159,413.77642822265625,60619.91,60737.05
2021-10-14,1796.699951171875,417.484643846826,420.7364501953125,61088.82,61305.95
2021-10-18,1764.800048828125,422.13407838865146,425.1957092285156,61817.32,61765.59
2021-10-19,1769.699951171875,426.84063784671616,428.4760437011719,62156.48,61716.05
2021-10-20,1784.0999755859375,428.941921907584,430.1589660644531,61800.07,61259.96
2021-10-21,1781.199951171875,429.5504514607996,431.2809448242188,61557.94,60923.5
2021-10-22,1795.5,430.8436238986918,430.8341064453125,61044.54,60821.62
2021-10-25,1806.0,431.9370349329456,433.1445617675781,61398.75,60967.05
2021-10-26,1792.699951171875,434.71348700240566,433.5344543457031,60997.9,61350.26
2021-10-27,1797.9000244140625,434.0002675512029,431.61370849609375,61499.7,61143.33
2021-10-28,1801.5999755859373,433.0590300948949,435.77838134765625,61081.0,59984.7
2021-10-29,1783.0,433.4488020672072,436.6625671386719,59857.33,59306.93
2021-11-01,1795.0999755859375,437.6608888847811,437.4136962890625,59577.48,60138.46
2021-11-02,1788.699951171875,437.5848553941349,439.1822204589844,60360.61,60029.06
2021-11-03,1763.5999755859375,438.6117498949844,441.8635559082031,60275.21,59771.92
2021-11-04,1793.0,442.472078412089,443.9458618164063,60207.97,60067.62
2021-11-08,1827.4000244140625,446.5986636216514,445.8665161132813,60385.76,60545.61
2021-11-09,1830.199951171875,446.2373481463051,444.3927612304688,60609.72,60433.45
2021-11-10,1847.5999755859373,442.6812808246642,440.8176879882813,60295.26,60352.82
2021-11-11,1863.199951171875,442.3294139187148,440.9602355957031,60291.7,59919.69
2021-11-12,1867.9000244140625,442.2438663189304,444.2881164550781,60248.04,60686.69
2021-11-15,1866.0999755859373,445.5907556899695,444.4402465820313,60837.4,60718.71
2021-11-16,1853.5999755859373,444.1740051017935,446.1992492675781,60755.38,60322.37
2021-11-17,1869.699951171875,445.9330143288024,445.1153259277344,60179.93,60008.33
2021-11-18,1861.0,446.1612163189886,446.6271362304688,59968.75,59636.01
2021-11-22,1806.0,447.73005188093936,444.5733337402344,59710.48,58465.89
2021-11-23,1783.5,444.240578956404,445.1628723144531,57983.95,58664.33
2021-11-24,1784.0999755859375,443.1376144108113,446.3513793945313,58839.32,58340.99
2021-11-26,1785.300048828125,439.6006408320655,436.3963928222656,58254.79,57107.15
2021-11-29,1782.300048828125,441.2455494691101,441.7494812011719,57028.04,57260.58
2021-11-30,1773.5999755859375,439.2773764904249,433.1541137695313,57272.08,57064.87
2021-12-01,1781.5999755859375,438.9351006019674,428.3429870605469,57365.85,57684.79
2021-12-02,1760.699951171875,428.5616331431633,434.903564453125,57781.48,58461.29
2021-12-03,1782.0,436.5865506961837,431.1193542480469,58555.58,57696.46
2021-12-06,1777.5,433.6960740599553,436.2252502441406,57778.01,56747.14
2021-12-07,1782.5999755859375,441.5688178785133,445.24847412109375,57125.98,57633.65
2021-12-08,1783.4000244140625,445.64784251669647,446.427490234375,58158.56,58649.68
2021-12-09,1774.5999755859375,445.1248496332703,443.4133911132813,58831.41,58807.13
2021-12-10,1782.9000244140625,446.1517802509696,447.5874938964844,58696.71,58786.67
2021-12-13,1786.300048828125,447.0645104354329,443.62255859375,59103.72,58283.42
2021-12-14,1770.4000244140625,440.31369399445657,440.5704040527344,58059.76,58117.09
2021-12-15,1762.5999755859375,440.6275789035962,447.4544372558594,58122.0,57788.03
2021-12-16,1796.5999755859375,449.3274777441211,443.5084838867188,58243.43,57901.14
2021-12-17,1803.800048828125,440.3912155292583,438.7882385253906,58021.63,57011.74
2021-12-20,1793.699951171875,433.6453274578758,434.1224060058594,56517.26,55822.01
2021-12-21,1787.9000244140625,437.5859293844004,441.8319396972656,56320.02,56319.01
2021-12-22,1801.5999755859373,441.5744520852002,446.2498168945313,56599.47,56930.56
2021-12-23,1811.199951171875,447.2612618032698,449.0264587402344,57251.15,57315.28
2021-12-27,1808.0999755859373,450.41941374289246,455.3810424804688,56948.33,57420.24
2021-12-28,1810.199951171875,455.81991995433503,455.0088806152344,57751.21,57897.48
2021-12-29,1805.0999755859373,455.1139248042726,455.5910034179688,57892.31,57806.49
2021-12-30,1812.699951171875,456.02029901217486,454.3314514160156,57755.4,57794.32
2021-12-31,1827.5,453.8353419422545,453.1864929199219,57849.76,58253.82
2022-01-03,1799.4000244140625,454.4649988124684,455.8103637695313,58310.09,59183.22
2022-01-04,1814.0,457.2512312733586,455.6577758789063,59343.79,59855.93
2022-01-05,1824.5999755859373,455.28567200757817,446.9081726074219,59921.98,60223.15
2022-01-06,1788.699951171875,446.44055452751496,446.4882507324219,59731.75,59601.84
2022-01-07,1797.0,446.4978615000766,444.7231140136719,59776.1,59744.65
2022-01-10,1798.4000244140625,441.4885289655664,444.1697082519531,60070.39,60395.63
2022-01-11,1818.5999755859373,443.9025520918343,448.21533203125,60342.7,60616.89
2022-01-12,1827.199951171875,449.9710006281913,449.4271240234375,61014.37,61150.04
2022-01-13,1821.199951171875,450.5434663942206,443.234619140625,61259.99,61235.3
2022-01-14,1816.5,440.0477504051449,443.4159240722656,61040.32,61223.03
2022-01-18,1812.300048828125,438.66421274018,435.5632019042969,61430.77,60754.86
2022-01-19,1843.0999755859373,437.12799321449,431.04046630859375,60845.59,60098.82
2022-01-20,1842.5,432.9488145244408,426.2697143554688,60045.48,59464.62
2022-01-21,1831.800048828125,425.13429343097664,417.90179443359375,59039.37,59037.18
2022-01-24,1841.699951171875,412.2245779908159,419.6765441894531,59023.97,57491.51
2022-01-25,1852.699951171875,413.2073386332775,414.5527038574219,57158.63,57858.15
2022-01-27,1793.300048828125,418.168966707125,411.47076416015625,57317.38,57276.94
2022-01-28,1784.9000244140625,412.8447627607558,421.6898193359375,57795.11,57200.23
2022-01-31,1795.0,421.01235554913615,429.284912109375,57845.91,58014.17
2022-02-01,1800.300048828125,430.0195608726778,432.1855163574219,58672.86,58862.57
2022-02-02,1809.199951171875,434.6186228621932,436.3838195800781,59293.44,59558.33
2022-02-03,1803.0,430.2772379494797,426.1266479492188,59528.16,58788.02
2022-02-04,1806.5999755859373,425.8880653676078,428.1303405761719,58918.65,58644.82
2022-02-07,1820.5999755859373,428.9032013012466,426.75634765625,58549.67,57621.19
2022-02-08,1826.5999755859373,426.25064560346624,430.26763916015625,57799.67,57808.58
2022-02-09,1835.199951171875,434.3514422988808,436.5650939941406,58163.01,58465.97
2022-02-10,1836.199951171875,430.6493415610099,428.7219543457031,58810.53,58926.03
2022-02-11,1840.800048828125,428.8077537391007,420.2680358886719,58447.15,58152.92
2022-02-14,1868.0,419.75283824073216,418.8940734863281,56720.32,56405.84
2022-02-15,1854.800048828125,423.3881578543305,425.6495056152344,56731.56,58142.05
2022-02-16,1870.199951171875,423.5790351942021,426.1266479492188,58310.68,57996.68
2022-02-17,1900.699951171875,422.90156832540976,417.0239562988281,58217.69,57892.01
2022-02-18,1898.5999755859373,417.28156403708914,414.3236999511719,57488.39,57832.97
2022-02-22,1906.0999755859373,412.09097104969135,409.8773193359375,56438.64,57300.68
2022-02-23,1909.199951171875,412.8256748194512,402.6066589355469,57632.94,57232.06
2022-02-24,1925.0999755859373,392.17766239338056,408.6654968261719,55418.45,54529.91
2022-02-25,1886.5,409.9154285192575,417.6822814941406,55321.72,55858.52
2022-02-28,1899.4000244140625,412.2245186798255,416.6136474609375,55329.46,56247.28
2022-03-02,1920.9000244140625,412.54895149200513,417.81591796875,55629.3,55468.9
2022-03-03,1934.4000244140625,420.2776067398688,415.7358093261719,55921.44,55102.68
2022-03-04,1965.0999755859373,411.9573649491112,412.3581237792969,54653.59,54333.81
2022-03-07,1993.9000244140625,411.7664976728666,400.2021179199219,53172.51,52842.75
2022-03-08,2040.0999755859373,400.38344336766914,397.1679382324219,52430.06,53424.09
2022-03-09,1985.9000244140625,405.6504491406804,407.8163757324219,53793.99,54647.33
2022-03-10,1998.0999755859373,403.15043606102665,405.9747619628906,56242.47,55464.39
2022-03-11,1982.699951171875,408.49378976848914,400.8128356933594,55218.78,55550.3
2022-03-14,1959.5999755859373,401.59523033702686,397.883544921875,55614.4,56486.02
2022-03-15,1928.5,400.5265795158824,406.6332092285156,56663.87,55776.85
2022-03-16,1908.0,410.1826611460115,415.6499633789063,56555.33,56816.65
2022-03-17,1942.0999755859373,413.71305175070313,420.8501586914063,57620.28,57863.93
2022-03-21,1928.5999755859373,425.287270453059,425.3351440429688,58030.41,57292.49
2022-03-22,1920.699951171875,426.74218211444935,430.312255859375,57297.57,57989.3
2022-03-23,1936.5999755859373,427.7471401193155,424.7704772949219,58198.64,57684.82
2022-03-24,1961.5999755859373,426.81872377149887,431.1736145019531,57190.05,57595.68
2022-03-25,1953.800048828125,431.81490227441645,433.279296875,57801.72,57362.2
2022-03-28,1939.5999755859373,432.676313208781,436.3612365722656,57472.72,57593.49
2022-03-29,1912.0,440.2949439117009,441.7593383789063,57814.76,57943.65
2022-03-30,1933.5,440.6012801838404,439.0316162109375,58362.85,58683.99
2022-03-31,1949.199951171875,438.256362191266,432.27435302734375,58779.71,58568.51
2022-04-01,1919.0999755859373,433.872682308534,433.4994201660156,58530.73,59276.69
2022-04-04,1929.199951171875,433.7004543093514,437.2130737304688,59764.13,60611.74
2022-04-05,1922.9000244140625,435.7008011737199,431.6904602050781,60786.07,60176.5
2022-04-06,1918.4000244140625,427.7279387026293,427.373779296875,59815.71,59610.41
2022-04-07,1933.800048828125,426.4837351257975,429.5273742675781,59402.61,59034.95
2022-04-08,1941.5999755859373,428.7616268551377,428.3787841796875,59256.97,59447.18
2022-04-11,1944.300048828125,425.0671659951493,421.0568542480469,59333.18,58964.57
2022-04-12,1972.0999755859373,424.0812941127757,419.4967041015625,58743.5,58576.37
2022-04-13,1981.0,419.2478833585638,424.3014831542969,58910.74,58338.93
2022-04-18,1982.9000244140625,418.080226314125,419.19049072265625,57338.58,57166.74
2022-04-19,1955.699951171875,419.0851522207149,425.9573059082031,57381.77,56463.15
2022-04-20,1952.300048828125,427.75670829592406,425.6414489746094,56741.43,57037.5
2022-04-21,1944.9000244140625,429.3072544307093,419.276611328125,57458.6,57911.68
2022-04-22,1931.0,418.1758766624438,407.77197265625,57531.95,57197.15
2022-04-25,1893.199951171875,405.5036442378666,410.1361083984375,56757.64,56579.89
2022-04-26,1901.4000244140625,407.5709502647388,398.2581787109375,57066.24,57356.61
2022-04-27,1885.9000244140625,399.3492477368928,399.3779602050781,56983.68,56819.39
2022-04-28,1888.699951171875,404.1827954718413,409.4660949707031,57296.31,57521.06
2022-04-29,1909.300048828125,405.4270169837672,394.333984375,57817.51,57060.87
2022-05-02,1861.800048828125,394.4010364747816,396.7077026367188,56429.45,56975.99
2022-05-04,1867.0,399.19615153525416,410.6624755859375,57124.91,55669.03
2022-05-05,1874.0,406.3458807923875,396.06640625,56255.07,55702.23
2022-05-06,1881.199951171875,393.4726317431385,393.7023315429688,54928.29,54835.58
2022-05-09,1857.0999755859373,387.7298902809223,381.0970458984375,54188.21,54470.67
2022-05-10,1839.9000244140625,387.14605014162754,381.97760009765625,54309.31,54364.85
2022-05-11,1852.5999755859373,381.001316604722,375.909423828125,54544.91,54088.39
2022-05-12,1823.800048828125,372.67437691389415,375.51702880859375,53608.35,52930.31
2022-05-13,1807.4000244140625,379.6996244254463,384.4948120117188,53565.74,52793.62
2022-05-16,1813.5,382.8294535597192,382.9347229003906,52946.32,52973.84
2022-05-17,1818.199951171875,389.0985426943039,390.8117980957031,53285.19,54318.47
2022-05-18,1815.9000244140625,386.1984940502169,375.0575866699219,54554.89,54208.53
2022-05-19,1841.199951171875,371.9565195634888,372.760498046875,53070.3,52792.23
2022-05-20,1841.800048828125,376.3879617856296,372.9231872558594,53513.97,54326.39
2022-05-23,1847.800048828125,375.9860127818078,379.9006652832031,54459.95,54288.61
2022-05-24,1865.0999755859373,375.7275007120144,377.00048828125,54307.56,54052.61
2022-05-25,1846.199951171875,375.4883274853653,380.3313598632813,54254.07,53749.26
2022-05-26,1847.4000244140625,381.5756066899677,387.9308776855469,53950.84,54252.53
2022-05-27,1851.300048828125,390.4193758245248,397.4542236328125,54671.5,54884.66
2022-05-31,1842.699951171875,395.8175316708917,395.22412109375,55622.01,55566.41
2022-06-01,1843.300048828125,397.3680664907555,392.0273132324219,55588.27,55381.17
2022-06-02,1866.5,391.8646611047075,399.492919921875,55382.44,55818.11
2022-06-03,1845.4000244140625,394.7168773720029,392.9366455078125,56245.6,55769.23
2022-06-06,1839.199951171875,396.99484047691567,394.133056640625,55610.64,55675.32
2022-06-07,1847.5,390.60130297470704,397.9136962890625,55373.18,55107.34
2022-06-08,1851.9000244140625,396.1811927576688,393.58740234375,55345.51,54892.49
2022-06-09,1848.800048828125,391.78805965195056,384.226806640625,54514.17,55320.28
2022-06-10,1871.5,377.9481618422655,373.0859680175781,54760.25,54303.44
2022-06-13,1828.0,363.5625769518316,358.9205322265625,53184.61,52846.7
2022-06-14,1809.5,360.6911909126714,357.8389587402344,52495.94,52693.57
2022-06-15,1815.300048828125,361.1793310589405,362.9404602050781,52650.41,52541.39
2022-06-16,1845.699951171875,354.62296965605566,350.928466796875,53018.91,51495.79
2022-06-17,1835.5999755859373,351.3486120189523,351.6850280761719,51181.99,51360.42
2022-06-21,1834.5999755859373,357.4815124819946,360.5382995605469,51897.6,52532.07
2022-06-22,1834.300048828125,356.26068970412297,359.8846435546875,52186.36,51822.53
2022-06-23,1825.699951171875,362.0474171549332,363.4123840332031,51972.75,52265.72
2022-06-24,1826.5,366.6229809393172,374.9666748046875,52654.24,52727.98
2022-06-27,1820.9000244140625,375.89910511033617,373.534423828125,53468.89,53161.28
2022-06-28,1817.5,375.1108861742609,365.9020385742188,52846.26,53177.45
2022-06-29,1813.699951171875,366.4595661830386,365.6040344238281,52623.15,53026.97
2022-06-30,1804.0999755859373,361.66291121412695,362.6337890625,52897.16,53018.94
2022-07-01,1798.9000244140625,361.9705068302307,366.46917724609375,52863.34,52907.93
2022-07-05,1761.800048828125,361.3168325624548,367.1612548828125,53501.21,53134.35
2022-07-06,1734.9000244140625,367.3054908243702,368.4013366699219,53170.7,53750.97
2022-07-07,1737.9000244140625,370.1988290247507,373.91888427734375,54146.68,54178.46
2022-07-08,1740.5999755859375,372.2655464524384,373.611328125,54574.43,54481.84
2022-07-11,1730.0,370.9005830863276,369.3433532714844,54248.6,54395.23
2022-07-12,1723.300048828125,368.7858219336144,366.0750732421875,54219.78,53886.61
2022-07-13,1734.199951171875,360.5671218804846,364.152587890625,54210.1,53514.15
2022-07-14,1704.5,359.1348010423068,363.2682189941406,53688.62,53416.15
2022-07-15,1702.4000244140625,367.7284090864627,370.2084655761719,53637.88,53760.78
2022-07-18,1709.199951171875,373.3325712797977,367.1517028808594,54069.3,54521.15
2022-07-19,1710.0,371.1216320216828,377.0718078613281,54251.88,54767.62
2022-07-20,1699.5,377.2640684422629,379.4749450683594,55486.12,55397.53
2022-07-21,1712.699951171875,378.8886442272705,383.3392639160156,55391.93,55681.95
2022-07-22,1727.0999755859375,383.464219324932,379.7825927734375,55800.84,56072.23
2022-07-25,1719.0,380.41700705166886,380.2439880371094,55877.5,55766.22
2022-07-26,1717.699951171875,378.5809873512817,375.7453002929688,55834.38,55268.49
2022-07-27,1719.0999755859375,379.08083346522193,385.5020446777344,55258.29,55816.32
2022-07-28,1750.300048828125,386.31914611595874,390.3371887207031,56267.55,56857.79
2022-07-29,1762.9000244140625,391.7886595530168,396.0278015136719,57258.13,57570.25
2022-08-01,1769.0,393.2978421707656,394.8550720214844,57823.1,58115.5
2022-08-02,1771.0999755859375,393.2689898925378,392.25006103515625,58049.02,58136.36
2022-08-03,1758.0,394.403311872702,398.3925476074219,58174.11,58350.53
2022-08-04,1788.5,398.31558562147103,398.1233520507813,58571.28,58298.8
2022-08-05,1772.9000244140625,393.78805717748776,397.450439453125,58421.04,58387.93
2022-08-08,1786.800048828125,399.1614917981837,396.9890441894531,58417.71,58853.07
2022-08-10,1795.5999755859375,402.55475353934486,403.7178649902344,58977.34,58817.29
2022-08-11,1789.699951171875,406.601632754068,403.7178649902344,59320.45,59332.6
2022-08-12,1798.5999755859375,405.6788242528288,410.5523986816406,59235.98,59462.78
2022-08-16,1773.199951171875,411.1579909895095,413.0516662597656,59675.12,59842.21
2022-08-17,1760.300048828125,409.4084615888992,410.1197814941406,59938.05,60260.13
2022-08-18,1755.300048828125,410.3217068083333,411.3118286132813,60080.19,60298.0
2022-08-19,1747.5999755859375,408.5144781838742,405.7845153808594,60351.23,59646.15
2022-08-22,1734.0,400.8917117969701,397.3350830078125,59361.08,58773.87
2022-08-23,1746.800048828125,396.9025498533495,396.3738708496094,58205.97,59031.3
2022-08-24,1747.800048828125,396.1431445595275,397.6427307128906,58853.32,59085.43
2022-08-25,1757.699951171875,399.1518882821356,403.2564697265625,59315.98,58774.72
2022-08-26,1736.0999755859375,403.1411595626536,389.6066589355469,59050.67,58833.87
2022-08-29,1736.5999755859375,386.6171235583439,387.0304565429688,57367.47,57972.62
2022-08-30,1723.199951171875,388.2031742279569,382.78167724609375,58259.85,59537.07
2022-09-01,1696.5999755859375,377.66783361918215,381.0610656738281,58710.53,58766.59
2022-09-02,1709.800048828125,384.7715048034439,377.0429992675781,58969.02,58803.33
2022-09-06,1700.4000244140625,377.8985330960032,375.620361328125,59285.36,59196.99
2022-09-07,1715.300048828125,375.30314082495886,382.3683776855469,58789.26,59028.91
2022-09-08,1708.0,380.0709575312253,384.86761474609375,59374.99,59688.22
2022-09-09,1716.199951171875,387.13618619513227,390.8466491699219,60045.75,59793.14
2022-09-12,1728.0999755859375,392.9421800258718,395.0473327636719,59912.29,60115.13
2022-09-13,1705.0,386.2614349470077,377.8696899414063,60408.29,60571.08
2022-09-14,1696.5,379.18658600434674,379.3115539550781,59417.12,60346.97
2022-09-15,1665.4000244140625,377.7351207825989,375.0051574707031,60454.37,59934.01
2022-09-16,1671.699951171875,370.7736826530603,372.1442565917969,59585.72,58840.79
2022-09-19,1666.199951171875,368.9590670275885,375.0301818847656,58747.31,59141.23
2022-09-20,1659.699951171875,371.6616524004172,370.7254028320313,59556.91,59719.74
2022-09-21,1664.5999755859375,372.6751624344606,364.2586059570313,59504.14,59456.78
2022-09-22,1670.800048828125,363.4767211677108,361.1988525390625,59073.84,59119.72
2022-09-23,1645.300048828125,357.68546623470564,355.1470031738281,59005.18,58098.92
2022-09-26,1623.300048828125,353.6605410498356,351.63360595703125,57525.03,57145.22
2022-09-27,1626.699951171875,355.214618416483,350.736083984375,57376.52,57107.52
2022-09-28,1660.4000244140625,351.70120549927145,357.63720703125,56710.13,56598.28
2022-09-29,1658.5,354.0466457504471,350.1665344238281,56997.9,56409.96
2022-09-30,1662.4000244140625,349.21097962122457,344.7517395019531,56240.15,57426.92
2022-10-03,1692.9000244140625,348.516057534673,353.8536376953125,57403.92,56788.81
2022-10-04,1721.0999755859375,359.4421630441656,364.818359375,57506.65,58065.47
2022-10-06,1711.699951171875,362.5501033055727,360.2143249511719,58314.05,58222.1
2022-10-07,1700.5,356.13149091952226,350.1665344238281,58092.56,58191.29
2022-10-10,1667.300048828125,351.2958589303228,347.4929504394531,57424.07,57991.11
2022-10-11,1678.699951171875,345.77486912147816,345.2922668457031,58004.25,57147.32
2022-10-12,1670.300048828125,345.707314902231,344.1533203125,57312.49,57625.91
2022-10-13,1670.0,337.0591218684235,353.2359619140625,57512.74,57235.33
2022-10-14,1641.699951171875,355.7261130237995,345.18609619140625,58162.74,57919.97
2022-10-17,1657.0,351.344113055805,354.05633544921875,57752.5,58410.98
2022-10-18,1649.0,362.07715698537135,358.2163391113281,58744.13,58960.6
2022-10-19,1627.5,356.15082778024464,355.6778869628906,59196.96,59107.19
2022-10-20,1630.800048828125,355.2242660395325,352.6954345703125,58824.48,59202.9
2022-10-21,1651.0,352.41547979286736,361.2664184570313,59381.36,59307.15
2022-10-24,1648.699951171875,362.8107515361313,365.6870422363281,59804.02,59831.66
2022-10-25,1652.800048828125,365.60981162598426,371.5265197753906,60002.96,59543.96
2022-10-27,1660.699951171875,369.7409012734146,366.7584228515625,59792.32,59756.84
2022-10-28,1639.5999755859375,366.6522108302173,375.48382568359375,59746.8,59959.85
2022-10-31,1635.9000244140625,372.99364461103545,372.7716369628906,60246.96,60746.59
2022-11-01,1645.0,376.56488522910905,371.1404113769531,61065.58,61121.35
2022-11-02,1645.699951171875,370.5420290102813,361.82623291015625,61156.89,60906.09
2022-11-03,1627.300048828125,358.5445412726377,358.1005554199219,60511.57,60836.41
2022-11-04,1672.5,363.88213784733455,363.2547607421875,60698.27,60950.36
